season,Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
2024,467.0,Matt Bowman,33.0,BAL,AL,0.2,1.0,0.0,1.0,3.45,15.0,1.0,4.0,0.0,0.0,0.0,15.2,15.0,6.0,6.0,2.0,6.0,1.0,14.0,0.0,0.0,0.0,66.0,115.0,4.19,1.34,8.6,1.1,3.4,8.0,2.33,
2024,468.0,Kris Bubic*,26.0,KCR,AL,0.7,1.0,1.0,0.5,2.67,27.0,0.0,7.0,0.0,0.0,1.0,30.1,26.0,12.0,9.0,2.0,5.0,3.0,39.0,0.0,0.0,1.0,121.0,155.0,1.95,1.022,7.7,0.6,1.5,11.6,7.8,
2024,469.0,Davis Daniel,27.0,LAA,AL,-0.4,1.0,4.0,0.2,6.23,6.0,6.0,0.0,0.0,0.0,0.0,30.1,39.0,22.0,21.0,5.0,6.0,0.0,28.0,1.0,1.0,0.0,134.0,68.0,4.16,1.484,11.6,1.5,1.8,8.3,4.67,
2024,470.0,Keegan Thompson,29.0,CHC,NL,0.6,2.0,1.0,0.667,2.67,24.0,0.0,9.0,0.0,0.0,2.0,30.1,19.0,12.0,9.0,3.0,18.0,0.0,36.0,0.0,0.0,0.0,127.0,151.0,3.86,1.22,5.6,0.9,5.3,10.7,2.0,
2024,471.0,Yonny Chirinos,30.0,MIA,NL,-0.2,0.0,2.0,0.0,6.3,6.0,6.0,0.0,0.0,0.0,0.0,30.0,43.0,21.0,21.0,7.0,13.0,0.0,25.0,3.0,0.0,1.0,144.0,68.0,6.13,1.867,12.9,2.1,3.9,7.5,1.92,
2024,472.0,Carlos Hernández,27.0,KCR,AL,0.2,0.0,1.0,0.0,3.3,27.0,0.0,10.0,0.0,0.0,0.0,30.0,24.0,14.0,11.0,1.0,16.0,0.0,27.0,1.0,0.0,1.0,129.0,126.0,3.5,1.333,7.2,0.3,4.8,8.1,1.69,
2024,473.0,Clayton Kershaw*,36.0,LAD,NL,-0.3,2.0,2.0,0.5,4.5,7.0,7.0,0.0,0.0,0.0,0.0,30.0,36.0,19.0,15.0,2.0,9.0,1.0,24.0,2.0,1.0,2.0,133.0,89.0,3.53,1.5,10.8,0.6,2.7,7.2,2.67,
2024,474.0,Tony Santillan,27.0,CIN,NL,0.7,3.0,3.0,0.5,3.0,29.0,1.0,2.0,0.0,0.0,0.0,30.0,21.0,11.0,10.0,4.0,9.0,0.0,46.0,0.0,0.0,1.0,122.0,148.0,2.73,1.0,6.3,1.2,2.7,13.8,5.11,
2024,475.0,Danny Coulombe*,34.0,BAL,AL,1.0,1.0,0.0,1.0,2.12,33.0,0.0,3.0,0.0,0.0,1.0,29.2,15.0,7.0,7.0,3.0,5.0,0.0,32.0,0.0,0.0,2.0,107.0,184.0,2.83,0.674,4.6,0.9,1.5,9.7,6.4,
2024,476.0,Brandon Bielak,28.0,2TM,AL,0.1,1.0,0.0,1.0,5.16,16.0,0.0,9.0,0.0,0.0,0.0,29.2,39.0,17.0,17.0,5.0,13.0,0.0,14.0,2.0,0.0,1.0,140.0,79.0,5.93,1.753,11.8,1.5,3.9,4.2,1.08,
2024,476.0,Brandon Bielak,28.0,HOU,AL,0.0,0.0,0.0,,5.71,10.0,0.0,5.0,0.0,0.0,0.0,17.1,22.0,11.0,11.0,3.0,7.0,0.0,9.0,2.0,0.0,1.0,83.0,72.0,5.94,1.673,11.4,1.6,3.6,4.7,1.29,
2024,476.0,Brandon Bielak,28.0,OAK,AL,0.1,1.0,0.0,1.0,4.38,6.0,0.0,4.0,0.0,0.0,0.0,12.1,17.0,6.0,6.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,57.0,93.0,5.92,1.865,12.4,1.5,4.4,3.6,0.83,
2024,477.0,Brenan Hanifee,26.0,DET,AL,0.9,1.0,1.0,0.5,1.84,21.0,3.0,1.0,0.0,0.0,0.0,29.1,27.0,7.0,6.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,120.0,228.0,3.1,1.125,8.3,0.6,1.8,7.1,3.83,
2024,478.0,George Soriano,25.0,MIA,NL,-0.6,1.0,1.0,0.5,6.75,22.0,0.0,11.0,0.0,0.0,1.0,29.1,27.0,23.0,22.0,7.0,13.0,0.0,29.0,4.0,0.0,3.0,131.0,64.0,6.03,1.364,8.3,2.1,4.0,8.9,2.23,
2024,479.0,Eduardo Salazar,26.0,2TM,NL,0.5,0.0,1.0,0.0,2.76,26.0,0.0,3.0,0.0,0.0,0.0,29.1,34.0,11.0,9.0,2.0,14.0,0.0,27.0,1.0,0.0,1.0,133.0,150.0,3.75,1.636,10.4,0.6,4.3,8.3,1.93,
2024,479.0,Eduardo Salazar,26.0,LAD,NL,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,,3.17,2.5,13.5,0.0,9.0,13.5,1.5,
2024,479.0,Eduardo Salazar,26.0,WSN,NL,0.5,0.0,1.0,0.0,2.96,25.0,0.0,2.0,0.0,0.0,0.0,27.1,31.0,10.0,9.0,2.0,12.0,0.0,24.0,1.0,0.0,1.0,123.0,139.0,3.79,1.573,10.2,0.7,4.0,7.9,2.0,
2024,480.0,Spencer Howard,27.0,2TM,2LG,-0.6,1.0,2.0,0.333,6.21,9.0,3.0,2.0,0.0,0.0,0.0,29.0,44.0,24.0,20.0,5.0,14.0,0.0,27.0,0.0,0.0,1.0,144.0,65.0,4.99,2.0,13.7,1.6,4.3,8.4,1.93,
2024,480.0,Spencer Howard,27.0,SFG,NL,-0.2,1.0,1.0,0.5,5.63,7.0,2.0,1.0,0.0,0.0,0.0,24.0,33.0,16.0,15.0,2.0,11.0,0.0,21.0,0.0,0.0,0.0,114.0,70.0,3.87,1.833,12.4,0.8,4.1,7.9,1.91,
2024,480.0,Spencer Howard,27.0,CLE,AL,-0.4,0.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,11.0,8.0,5.0,3.0,3.0,0.0,6.0,0.0,0.0,1.0,30.0,48.0,10.37,2.8,19.8,5.4,5.4,10.8,2.0,
2024,481.0,Drew Rasmussen,28.0,TBR,AL,0.6,0.0,2.0,0.0,2.83,16.0,4.0,5.0,0.0,0.0,1.0,28.2,25.0,10.0,9.0,0.0,6.0,0.0,35.0,0.0,0.0,1.0,116.0,143.0,1.35,1.081,7.8,0.0,1.9,11.0,5.83,
2024,482.0,Aaron Ashby*,26.0,MIL,NL,0.2,1.0,2.0,0.333,2.86,14.0,2.0,3.0,0.0,0.0,0.0,28.1,20.0,13.0,9.0,2.0,10.0,0.0,33.0,0.0,0.0,1.0,119.0,147.0,2.81,1.059,6.4,0.6,3.2,10.5,3.3,
2024,483.0,Yilber Díaz,23.0,ARI,NL,0.3,1.0,1.0,0.5,3.81,7.0,4.0,1.0,0.0,0.0,0.0,28.1,27.0,13.0,12.0,3.0,12.0,0.0,19.0,0.0,0.0,1.0,119.0,111.0,4.47,1.376,8.6,1.0,3.8,6.0,1.58,
2024,484.0,Logan Allen*,27.0,ARI,NL,-0.1,0.0,1.0,0.0,5.46,12.0,0.0,4.0,0.0,0.0,1.0,28.0,32.0,17.0,17.0,3.0,10.0,0.0,21.0,2.0,0.0,0.0,128.0,77.0,4.34,1.5,10.3,1.0,3.2,6.8,2.1,
2024,485.0,Ryan Brasier,36.0,LAD,NL,0.2,1.0,0.0,1.0,3.54,29.0,4.0,3.0,0.0,0.0,0.0,28.0,22.0,12.0,11.0,3.0,5.0,0.0,25.0,0.0,0.0,1.0,110.0,114.0,3.31,0.964,7.1,1.0,1.6,8.0,5.0,
2024,486.0,Robert Gasser*,25.0,MIL,NL,0.6,2.0,0.0,1.0,2.57,5.0,5.0,0.0,0.0,0.0,0.0,28.0,28.0,9.0,8.0,2.0,1.0,0.0,16.0,3.0,0.0,0.0,114.0,163.0,3.38,1.036,9.0,0.6,0.3,5.1,16.0,
2024,487.0,Eduard Bazardo,28.0,SEA,AL,0.0,2.0,0.0,1.0,4.88,23.0,0.0,15.0,0.0,0.0,0.0,27.2,20.0,15.0,15.0,2.0,9.0,0.0,33.0,0.0,0.0,3.0,108.0,77.0,2.7,1.048,6.5,0.7,2.9,10.7,3.67,
2024,488.0,Matt Manning,26.0,DET,AL,0.2,0.0,1.0,0.0,4.88,5.0,5.0,0.0,0.0,0.0,0.0,27.2,31.0,15.0,15.0,3.0,12.0,0.0,23.0,0.0,0.0,1.0,123.0,86.0,4.21,1.554,10.1,1.0,3.9,7.5,1.92,
2024,489.0,Bryan Sammons*,29.0,DET,AL,0.4,1.0,1.0,0.5,3.62,6.0,0.0,0.0,0.0,0.0,0.0,27.1,16.0,11.0,11.0,6.0,9.0,0.0,18.0,1.0,0.0,0.0,104.0,116.0,5.8,0.915,5.3,2.0,3.0,5.9,2.0,
2024,490.0,Kolby Allard*,26.0,PHI,NL,0.2,2.0,0.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,27.0,34.0,15.0,15.0,5.0,8.0,0.0,23.0,0.0,0.0,0.0,117.0,85.0,4.76,1.556,11.3,1.7,2.7,7.7,2.88,
2024,491.0,Grant Anderson,27.0,TEX,AL,-1.1,0.0,1.0,0.0,8.1,23.0,0.0,10.0,0.0,0.0,1.0,26.2,33.0,24.0,24.0,11.0,10.0,3.0,29.0,1.0,0.0,0.0,120.0,47.0,7.59,1.613,11.1,3.7,3.4,9.8,2.9,
2024,492.0,Aaron Brooks,34.0,OAK,AL,-0.2,0.0,2.0,0.0,5.06,5.0,4.0,1.0,0.0,0.0,0.0,26.2,33.0,19.0,15.0,4.0,8.0,0.0,12.0,1.0,0.0,0.0,119.0,79.0,5.23,1.538,11.1,1.4,2.7,4.1,1.5,
2024,493.0,Chris Devenski,33.0,TBR,AL,-0.8,2.0,1.0,0.667,6.75,19.0,0.0,4.0,0.0,0.0,0.0,26.2,28.0,25.0,20.0,9.0,14.0,0.0,24.0,0.0,0.0,1.0,122.0,60.0,7.33,1.575,9.5,3.0,4.7,8.1,1.71,
2024,494.0,Ethan Roberts,26.0,CHC,NL,0.2,1.0,1.0,0.5,3.71,21.0,0.0,6.0,0.0,0.0,0.0,26.2,31.0,11.0,11.0,3.0,10.0,0.0,26.0,1.0,0.0,1.0,118.0,109.0,3.92,1.538,10.5,1.0,3.4,8.8,2.6,
2024,495.0,Gerson Garabito,28.0,TEX,AL,-0.1,0.0,2.0,0.0,4.78,18.0,2.0,10.0,0.0,0.0,0.0,26.1,23.0,15.0,14.0,4.0,12.0,0.0,22.0,4.0,0.0,1.0,115.0,80.0,5.29,1.329,7.9,1.4,4.1,7.5,1.83,
2024,496.0,Jay Jackson,36.0,MIN,AL,-0.6,1.0,2.0,0.333,7.52,20.0,0.0,10.0,0.0,0.0,0.0,26.1,28.0,24.0,22.0,7.0,9.0,0.0,29.0,0.0,0.0,0.0,114.0,56.0,5.44,1.405,9.6,2.4,3.1,9.9,3.22,
2024,497.0,Bryan King*,27.0,HOU,AL,0.6,1.0,0.0,1.0,2.39,28.0,0.0,7.0,0.0,0.0,0.0,26.1,20.0,7.0,7.0,1.0,10.0,0.0,32.0,3.0,0.0,0.0,109.0,170.0,2.71,1.139,6.8,0.3,3.4,10.9,3.2,
2024,498.0,Gus Varland,27.0,2TM,2LG,0.3,1.0,0.0,1.0,3.42,26.0,0.0,7.0,0.0,0.0,0.0,26.1,30.0,12.0,10.0,2.0,8.0,1.0,27.0,1.0,0.0,2.0,115.0,123.0,3.13,1.443,10.3,0.7,2.7,9.2,3.38,
2024,498.0,Gus Varland,27.0,LAD,NL,0.0,0.0,0.0,,3.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,30.0,141.0,6.83,1.833,10.5,1.5,6.0,4.5,0.75,
2024,498.0,Gus Varland,27.0,CHW,AL,0.3,1.0,0.0,1.0,3.54,19.0,0.0,5.0,0.0,0.0,0.0,20.1,23.0,9.0,8.0,1.0,4.0,1.0,24.0,0.0,0.0,2.0,85.0,118.0,2.03,1.328,10.2,0.4,1.8,10.6,6.0,
2024,499.0,Luke Little*,23.0,CHC,NL,0.3,3.0,1.0,0.75,3.46,30.0,1.0,7.0,0.0,0.0,0.0,26.0,15.0,11.0,10.0,1.0,18.0,1.0,28.0,4.0,0.0,3.0,109.0,116.0,4.05,1.269,5.2,0.3,6.2,9.7,1.56,
2024,500.0,Yunior Marté,29.0,PHI,NL,-0.7,0.0,0.0,,6.92,23.0,0.0,5.0,0.0,0.0,0.0,26.0,34.0,22.0,20.0,5.0,15.0,0.0,23.0,0.0,0.0,3.0,127.0,61.0,5.63,1.885,11.8,1.7,5.2,8.0,1.53,
2024,501.0,Dany Jiménez,30.0,OAK,AL,-0.3,1.0,3.0,0.25,4.91,25.0,0.0,9.0,0.0,0.0,1.0,25.2,21.0,18.0,14.0,6.0,19.0,0.0,25.0,1.0,0.0,0.0,117.0,81.0,6.59,1.558,7.4,2.1,6.7,8.8,1.32,
2024,502.0,Hans Crouse,25.0,LAA,AL,0.5,4.0,3.0,0.571,2.84,25.0,0.0,5.0,0.0,0.0,0.0,25.1,14.0,10.0,8.0,2.0,17.0,1.0,34.0,2.0,0.0,1.0,107.0,149.0,3.76,1.224,5.0,0.7,6.0,12.1,2.0,
2024,503.0,J.P. France,29.0,HOU,AL,-0.5,0.0,3.0,0.0,7.46,5.0,5.0,0.0,0.0,0.0,0.0,25.1,31.0,21.0,21.0,5.0,12.0,0.0,22.0,1.0,1.0,3.0,121.0,55.0,5.53,1.697,11.0,1.8,4.3,7.8,1.83,
2024,504.0,Kaleb Ort,32.0,HOU,AL,0.6,1.0,1.0,0.5,2.55,22.0,0.0,6.0,0.0,0.0,0.0,24.2,16.0,7.0,7.0,7.0,4.0,0.0,26.0,0.0,0.0,1.0,93.0,160.0,5.23,0.811,5.8,2.6,1.5,9.5,6.5,
2024,505.0,Adam Cimber,33.0,LAA,AL,-0.7,3.0,0.0,1.0,7.03,28.0,0.0,2.0,0.0,0.0,0.0,24.1,20.0,19.0,19.0,1.0,14.0,2.0,19.0,6.0,0.0,1.0,107.0,60.0,4.6,1.397,7.4,0.4,5.2,7.0,1.36,
2024,506.0,Alek Manoah,26.0,TOR,AL,-0.3,1.0,2.0,0.333,3.7,5.0,5.0,0.0,0.0,0.0,0.0,24.1,17.0,16.0,10.0,5.0,8.0,0.0,26.0,4.0,0.0,1.0,103.0,113.0,5.18,1.027,6.3,1.8,3.0,9.6,3.25,
2024,507.0,Cody Poteet,29.0,NYY,AL,0.8,3.0,0.0,1.0,2.22,5.0,4.0,0.0,0.0,0.0,0.0,24.1,18.0,7.0,6.0,2.0,8.0,0.0,16.0,1.0,0.0,1.0,96.0,184.0,4.03,1.068,6.7,0.7,3.0,5.9,2.0,
2024,508.0,Josh Staumont,30.0,MIN,AL,0.2,1.0,0.0,1.0,3.7,25.0,0.0,12.0,0.0,0.0,0.0,24.1,17.0,12.0,10.0,0.0,14.0,0.0,18.0,1.0,0.0,1.0,102.0,115.0,3.54,1.274,6.3,0.0,5.2,6.7,1.29,
2024,509.0,Fraser Ellard*,26.0,CHW,AL,0.3,2.0,3.0,0.4,3.75,25.0,0.0,2.0,0.0,0.0,1.0,24.0,18.0,12.0,10.0,3.0,12.0,3.0,26.0,1.0,0.0,5.0,101.0,111.0,4.25,1.25,6.8,1.1,4.5,9.8,2.17,
2024,510.0,Kenny Rosenberg*,28.0,LAA,AL,-0.3,0.0,1.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,24.0,28.0,17.0,16.0,5.0,8.0,1.0,17.0,0.0,0.0,2.0,104.0,71.0,5.46,1.5,10.5,1.9,3.0,6.4,2.13,
2024,511.0,Sam Hentges*,27.0,CLE,AL,0.3,0.0,0.0,,3.04,25.0,0.0,4.0,0.0,0.0,0.0,23.2,18.0,8.0,8.0,3.0,5.0,0.0,27.0,0.0,0.0,0.0,91.0,134.0,3.17,0.972,6.8,1.1,1.9,10.3,5.4,
2024,512.0,Gabe Speier*,29.0,SEA,AL,-0.5,0.0,2.0,0.0,5.7,29.0,0.0,3.0,0.0,0.0,0.0,23.2,19.0,15.0,15.0,2.0,14.0,1.0,33.0,2.0,0.0,1.0,104.0,66.0,3.5,1.394,7.2,0.8,5.3,12.5,2.36,
2024,513.0,Matt Festa,31.0,2TM,2LG,-0.9,6.0,1.0,0.857,5.7,19.0,0.0,4.0,0.0,0.0,0.0,23.2,21.0,18.0,15.0,2.0,8.0,1.0,24.0,1.0,0.0,0.0,100.0,69.0,3.38,1.225,8.0,0.8,3.0,9.1,3.0,
2024,513.0,Matt Festa,31.0,NYM,NL,-0.7,0.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,15.0,4.17,5.0,36.0,0.0,9.0,9.0,1.0,
2024,513.0,Matt Festa,31.0,TEX,AL,-0.2,6.0,0.0,1.0,4.37,18.0,0.0,3.0,0.0,0.0,0.0,22.2,17.0,13.0,11.0,2.0,7.0,0.0,23.0,1.0,0.0,0.0,92.0,88.0,3.34,1.059,6.8,0.8,2.8,9.1,3.29,
2024,514.0,Mitch White,29.0,3TM,2LG,-0.6,1.0,1.0,0.5,7.23,13.0,0.0,9.0,0.0,0.0,0.0,23.2,26.0,21.0,19.0,4.0,13.0,2.0,13.0,1.0,0.0,1.0,110.0,59.0,6.04,1.648,9.9,1.5,4.9,4.9,1.0,
2024,514.0,Mitch White,29.0,2TM,NL,-0.5,0.0,1.0,0.0,8.56,9.0,0.0,7.0,0.0,0.0,0.0,13.2,16.0,15.0,13.0,3.0,9.0,2.0,7.0,1.0,0.0,1.0,68.0,50.0,7.19,1.829,10.5,2.0,5.9,4.6,0.78,
2024,514.0,Mitch White,29.0,TOR,AL,-0.1,1.0,0.0,1.0,5.4,4.0,0.0,2.0,0.0,0.0,0.0,10.0,10.0,6.0,6.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,42.0,79.0,4.47,1.4,9.0,0.9,3.6,5.4,1.5,
2024,514.0,Mitch White,29.0,SFG,NL,-0.2,0.0,0.0,,11.81,3.0,0.0,2.0,0.0,0.0,0.0,5.1,8.0,7.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,29.0,35.0,8.04,2.438,13.5,1.7,8.4,1.7,0.2,
2024,514.0,Mitch White,29.0,MIL,NL,-0.3,0.0,1.0,0.0,6.48,6.0,0.0,5.0,0.0,0.0,0.0,8.1,8.0,8.0,6.0,2.0,4.0,2.0,6.0,1.0,0.0,0.0,39.0,67.0,6.65,1.44,8.6,2.2,4.3,6.5,1.5,
2024,515.0,Bryan Baker,29.0,BAL,AL,-0.1,1.0,1.0,0.5,5.01,19.0,0.0,4.0,0.0,0.0,0.0,23.1,20.0,14.0,13.0,3.0,7.0,0.0,23.0,0.0,0.0,0.0,93.0,78.0,3.77,1.157,7.7,1.2,2.7,8.9,3.29,
2024,516.0,Victor González*,28.0,NYY,AL,0.1,2.0,1.0,0.667,3.86,27.0,0.0,8.0,0.0,0.0,2.0,23.1,13.0,12.0,10.0,3.0,13.0,0.0,11.0,3.0,0.0,0.0,97.0,106.0,5.95,1.114,5.0,1.2,5.0,4.2,0.85,
2024,517.0,Ron Marinaccio,28.0,NYY,AL,0.2,1.0,0.0,1.0,3.86,16.0,0.0,4.0,0.0,0.0,0.0,23.1,18.0,11.0,10.0,4.0,10.0,0.0,25.0,3.0,1.0,0.0,99.0,106.0,4.92,1.2,6.9,1.5,3.9,9.6,2.5,
2024,518.0,Ty Madden,24.0,DET,AL,-0.1,1.0,1.0,0.5,4.3,6.0,1.0,0.0,0.0,0.0,0.0,23.0,25.0,12.0,11.0,2.0,8.0,0.0,17.0,1.0,0.0,0.0,101.0,98.0,3.99,1.435,9.8,0.8,3.1,6.7,2.13,
2024,519.0,Michael McGreevy,23.0,STL,NL,0.9,3.0,0.0,1.0,1.96,4.0,3.0,1.0,0.0,0.0,0.0,23.0,16.0,5.0,5.0,1.0,2.0,0.0,18.0,1.0,0.0,0.0,86.0,213.0,2.56,0.783,6.3,0.4,0.8,7.0,9.0,
2024,520.0,Touki Toussaint,28.0,CHW,AL,-0.3,1.0,2.0,0.333,7.43,11.0,0.0,2.0,0.0,0.0,0.0,23.0,35.0,19.0,19.0,3.0,18.0,0.0,26.0,1.0,0.0,1.0,117.0,56.0,5.08,2.304,13.7,1.2,7.0,10.2,1.44,
2024,521.0,Will Warren,25.0,NYY,AL,-1.2,0.0,3.0,0.0,10.32,6.0,5.0,1.0,0.0,0.0,0.0,22.2,33.0,27.0,26.0,5.0,10.0,0.0,29.0,1.0,2.0,0.0,110.0,40.0,4.93,1.897,13.1,2.0,4.0,11.5,2.9,
2024,522.0,Brady Basso*,26.0,OAK,AL,0.3,1.0,1.0,0.5,4.03,7.0,4.0,2.0,0.0,0.0,0.0,22.1,23.0,10.0,10.0,3.0,5.0,0.0,19.0,0.0,0.0,1.0,93.0,99.0,3.88,1.254,9.3,1.2,2.0,7.7,3.8,
2024,523.0,Ray Kerr*,29.0,ATL,NL,-0.1,1.0,2.0,0.333,5.64,10.0,2.0,3.0,0.0,0.0,0.0,22.1,29.0,14.0,14.0,4.0,7.0,0.0,27.0,3.0,0.0,2.0,103.0,75.0,4.42,1.612,11.7,1.6,2.8,10.9,3.86,
2024,524.0,Tommy Nance,33.0,TOR,AL,-0.1,0.0,3.0,0.0,4.09,20.0,0.0,6.0,0.0,0.0,0.0,22.0,18.0,12.0,10.0,2.0,9.0,2.0,19.0,1.0,0.0,2.0,93.0,102.0,3.98,1.227,7.4,0.8,3.7,7.8,2.11,
2024,525.0,Mason Englert,24.0,DET,AL,-0.3,1.0,0.0,1.0,5.4,12.0,1.0,5.0,0.0,0.0,0.0,21.2,23.0,15.0,13.0,4.0,5.0,1.0,16.0,1.0,0.0,2.0,93.0,78.0,4.92,1.292,9.6,1.7,2.1,6.6,3.2,
2024,526.0,Sean Reid-Foley,28.0,NYM,NL,0.2,1.0,2.0,0.333,1.66,23.0,0.0,9.0,0.0,0.0,0.0,21.2,13.0,10.0,4.0,0.0,14.0,0.0,25.0,0.0,0.0,1.0,90.0,241.0,2.8,1.246,5.4,0.0,5.8,10.4,1.79,
2024,527.0,Devin Williams,29.0,MIL,NL,1.4,1.0,0.0,1.0,1.25,22.0,0.0,19.0,0.0,0.0,14.0,21.2,10.0,3.0,3.0,1.0,11.0,1.0,38.0,2.0,0.0,1.0,88.0,338.0,2.06,0.969,4.2,0.4,4.6,15.8,3.45,
2024,528.0,Enoli Paredes,28.0,2TM,NL,0.7,1.0,0.0,1.0,1.66,18.0,0.0,9.0,0.0,0.0,1.0,21.2,13.0,4.0,4.0,0.0,10.0,0.0,16.0,2.0,0.0,2.0,87.0,257.0,3.35,1.062,5.4,0.0,4.2,6.6,1.6,
2024,528.0,Enoli Paredes,28.0,MIL,NL,0.6,1.0,0.0,1.0,1.74,17.0,0.0,8.0,0.0,0.0,1.0,20.2,13.0,4.0,4.0,0.0,10.0,0.0,14.0,2.0,0.0,2.0,84.0,242.0,3.55,1.113,5.7,0.0,4.4,6.1,1.4,
2024,528.0,Enoli Paredes,28.0,CHC,NL,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,,-0.83,0.0,0.0,0.0,0.0,18.0,,
2024,529.0,Yerry Rodríguez,26.0,2TM,AL,-0.8,1.0,0.0,1.0,8.72,16.0,0.0,6.0,0.0,0.0,0.0,21.2,26.0,22.0,21.0,7.0,13.0,1.0,17.0,2.0,0.0,2.0,105.0,46.0,7.87,1.8,10.8,2.9,5.4,7.1,1.31,
2024,529.0,Yerry Rodríguez,26.0,TEX,AL,-0.4,1.0,0.0,1.0,6.88,12.0,0.0,4.0,0.0,0.0,0.0,17.0,16.0,13.0,13.0,5.0,11.0,1.0,12.0,1.0,0.0,2.0,78.0,56.0,7.7,1.588,8.5,2.6,5.8,6.4,1.09,
2024,529.0,Yerry Rodríguez,26.0,TOR,AL,-0.4,0.0,0.0,,15.43,4.0,0.0,2.0,0.0,0.0,0.0,4.2,10.0,9.0,8.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,27.0,29.0,8.52,2.571,19.3,3.9,3.9,9.6,2.5,
2024,530.0,Sean Guenther*,28.0,DET,AL,1.0,3.0,0.0,1.0,0.86,17.0,0.0,4.0,0.0,0.0,0.0,21.0,9.0,2.0,2.0,0.0,2.0,0.0,12.0,2.0,0.0,0.0,73.0,492.0,2.59,0.524,3.9,0.0,0.9,5.1,6.0,
2024,531.0,Colten Brewer,31.0,CHC,NL,-0.6,0.0,0.0,,5.66,16.0,0.0,8.0,0.0,0.0,1.0,20.2,24.0,16.0,13.0,1.0,9.0,0.0,22.0,1.0,0.0,1.0,95.0,71.0,3.12,1.597,10.5,0.4,3.9,9.6,2.44,
2024,532.0,Richard Fitts,24.0,BOS,AL,0.6,0.0,1.0,0.0,1.74,4.0,4.0,0.0,0.0,0.0,0.0,20.2,19.0,6.0,4.0,0.0,7.0,0.0,9.0,0.0,0.0,1.0,85.0,242.0,3.31,1.258,8.3,0.0,3.0,3.9,1.29,
2024,533.0,Giovanny Gallegos,32.0,STL,NL,-0.3,2.0,1.0,0.667,6.53,21.0,0.0,6.0,0.0,0.0,1.0,20.2,24.0,15.0,15.0,6.0,10.0,0.0,21.0,0.0,0.0,1.0,94.0,64.0,6.36,1.645,10.5,2.6,4.4,9.1,2.1,
2024,534.0,Domingo Germán,31.0,PIT,NL,-0.5,0.0,1.0,0.0,7.84,7.0,2.0,3.0,0.0,0.0,0.0,20.2,25.0,19.0,18.0,4.0,13.0,1.0,18.0,2.0,1.0,2.0,100.0,54.0,6.12,1.839,10.9,1.7,5.7,7.8,1.38,
2024,535.0,John Means*,31.0,BAL,AL,0.8,2.0,0.0,1.0,2.61,4.0,4.0,0.0,0.0,0.0,0.0,20.2,16.0,6.0,6.0,2.0,2.0,0.0,16.0,1.0,0.0,0.0,80.0,151.0,3.31,0.871,7.0,0.9,0.9,7.0,8.0,
2024,536.0,Emmanuel Ramírez,29.0,MIA,NL,-0.3,0.0,1.0,0.0,6.97,15.0,0.0,2.0,0.0,0.0,0.0,20.2,21.0,17.0,16.0,3.0,8.0,0.0,21.0,3.0,0.0,2.0,92.0,62.0,4.62,1.403,9.1,1.3,3.5,9.1,2.63,
2024,537.0,Erasmo Ramírez,34.0,TBR,AL,-0.2,3.0,0.0,1.0,4.35,13.0,0.0,10.0,0.0,0.0,1.0,20.2,12.0,12.0,10.0,5.0,10.0,1.0,15.0,1.0,0.0,2.0,85.0,93.0,6.46,1.065,5.2,2.2,4.4,6.5,1.5,
2024,538.0,Ryder Ryan,29.0,PIT,NL,-0.2,1.0,0.0,1.0,5.66,15.0,0.0,5.0,0.0,0.0,0.0,20.2,21.0,14.0,13.0,2.0,9.0,0.0,17.0,3.0,0.0,0.0,93.0,74.0,4.52,1.452,9.1,0.9,3.9,7.4,1.89,
2024,539.0,Scott Blewett,28.0,MIN,AL,0.8,1.0,1.0,0.5,1.77,12.0,0.0,4.0,0.0,0.0,0.0,20.1,17.0,5.0,4.0,2.0,8.0,2.0,18.0,1.0,0.0,0.0,85.0,240.0,4.0,1.23,7.5,0.9,3.5,8.0,2.25,
